M	NORFOLK	What? If all the King wanted was coition, he could fetch in a woman from the bath house. What he wants is YOU. To woo you. And be wooed in return. And could'nt you look just a little happier? There isn't a girl in the Kingdom that wouldn't wish to be in your shoes.
F	MARY	Your opinion, Uncle.
F	MARY	Mine is that it's the greatest insult of all.
M	ORFOLK	What?
F	MARY	Asking a whore to have feelings, too. An incense-filled Royal Chapel. The ARCHBISHOP is giving mass, Meanwhile, a remote country parish church. Far away. In the Royal chapel: the ARCHBISHOP solemnly performs the In the country church: The PRIEST's eyes become accustomed to
M	PRIEST	Are you there?
M	PRIEST	No one saw you?
F	ANNE	No.
M	PRIEST	You brought the money.
M	PRIEST	And the groom? Is he here?
M	RIEST	Good. Then let us begin. Back at court: the service ends. MARY lies in bed, in a room covered in flowers. She admires a
F	MARY	George? It's the middle of the night.
M	GEORGE	t's Anne.
F	MARY	hat?
M	GEORGE	he's married Henry Percy!
F	MARY	What?
M	GEORGE	In secret. Without telling anyone!
F	MARY	Oh, no...!
M	GEORGE	You don't look pleased.
F	MARY	Why would I be pleased?
M	GEORGE	It would make her the future Duchess of Northumberland. Our sister! But they'll never allow it, don't you see? He's already precontracted to Mary Talbot, and if word of the consummation gets out her reputation will be ruined..
F	MARY	...I have to tell Father. Before it's too late..
M	GEORGE	What?
M	GEORGE	Mary..! Wait! Come back! A FAMILY MEETING: ANNE and HENRY PERCY, (the HANDSOME YOUNG
M	SIR THOMAS	What were you thinking? The marriage of a senior noble is a matter of state. Something only the King can decide..
M	NORFOLK	Who knows about this?
F	ANNE	No one.
M	NORFOLK	Then that is how it shall remain. Forever.
F	ANNE	But you cannot undo what has been done before God. And consummated too.
M	NORFOLK	WHAT?
M	SIR THOMAS	There have been improper intimacies, too?
F	ANNE	I have lain with my husband. There is nothing improper about it..
M	NORFOLK	SILENCE! My God, if you were my daughter I'd thrash you within an inch of your life..
M	SIR THOMAS	The boy will return to Northumberland - where he will marry the Talbot girl. As arranged.
M	ORFOLK	As for you. You will go to France and stay there until you have learned your lesson.
F	MARY	What?
M	ORFOLK	How could you do this to your sister? You know full well her friendship with the King is at an extremely delicate stage. Any scandal or black mark against Mary's name now could be fatal.
M	NORFOLK	You will join the court of the French Queen. And stay there until your father has forgiven you. MARY paces anxiously in the corridor. Presently, ANNE emerges
F	ANNE	ou told them, didn't you? How COULD you?
F	MARY	Because you would never have got away with it. And it would have ruined your prospects forever. Believe me. I did it for your good.
F	ANNE	Really? For MY good? I'll try to remind myself of that. While I'm in exile. And you're here, in the King's bed, and unchallenged for our father's affection. That it was for MY good. Not yours.
F	MARY	ANNE, wait..! ANNE storms out. GEORGE shoots MARY a look, "I'll deal with A grand MASQUE BALL. We're in a spectacular candle-lit ballroom.
M	MASKED MAN	Why look so glum, Mary?
F	MARY	What reason have I to be happy?
M	MASKED MAN	ou have two men, the King of England and I, both fighting for your love.
F	MARY	Do I know you?
M	MASKED MAN	You know me, Mary - but not half as well as I know you. I know you better than anyone here. And love you better than anyone here, too. And if God had made ME your husband instead of William Carey, one thing I know.. I would never have let you go.
F	MARY	Wait! Who ARE you? M
M	ASKED MAN #2	Ah! Who have we here?!? M MARY My name is Kindness.
M	MASKED MAN #2	wonder, will you be kind to me?
F	MARY	What is it you desire?
M	MASKED MAN #2	our love, fair Lady.
F	MARY	You demand a great deal.
M	MASKED MAN #2	No more than I would give in return.
F	MARY	It is easy for a man to declare love from behind a mask.
M	ASKED MAN #2	ut if I remove it, you might reject me.
F	MARY	If your feelings were sincere, I would never reject you.
M	MASKED MAN #2	But you do not know who I am? I could be ugly. Or poor.
F	MARY	o matter how you looked. Or who you were.
M	MASKED MAN #2	Really? Then I shall hold you to your word. And unmask..!
F	MARY	Your Majesty..!
M	HENRY	he faints! Quick! Take her to my rooms! Call my physicians..! `Thump', the doors open, and MARY is carried into the King's
M	ENRY	Go! Leave us! Go!
F	MARY	Thank you, your Grace.
M	HENRY	`Henry', please. The first rule of this room, is to leave `Your Grace's' and `Your Majesty's' outside.
M	HENRY	Is there anything I can bring you?
F	MARY	No.
M	HENRY	Nothing to increase your comfort or well- being?
F	MARY	You might ask your servants to bring me some water.
M	HENRY	There. There ARE no servants.
F	MARY	So, this is it? This is where the King of England sleeps?
M	HENRY	And reads. And writes. And finds a few moments each day... ...for himself. You look surprised?
F	MARY	I am. I suppose it's more..
F	MARY	..simple than I imagined.
M	ENRY	There's no need for show. I am only ever here alone.
F	MARY	And yet you invite me here?
M	HENRY	Because I trust you.
F	MARY	You hardly know me.
M	HENRY	A man in my position develops an instinct. You would never lie, could never lie to me.
F	MARY	No.
M	HENRY	I also sense...that you might relish an opportunity to be yourself, too.
F	MARY	Yes.
M	HENRY	Well, here you only say what you like, do what you like. M MARY Very well.
F	MARY	I'd like an apple, please.. ..Henry.
F	MARY	Now it's your turn.
M	HENRY	What?
F	MARY	To say something, or do something you couldn't outside.
M	HENRY	There are many things I cannot admit to in public. Sadness, for example. And loneliness.
F	MARY	But when you are loved as much as you are? How can you be lonely? Do you not know what it is to be lonely in a marriage?
F	MARY	Yes. I do now.
M	ENRY	married my brother's widow because my father ordered it. As a duty. To keep the alliance with Spain. And she is a remarkable woman. And wife.
M	HENRY	But I never looked at her or longed for her the way I do you.
M	HENRY	Imagine how different it might have been. For both of us..had we been able to chose for ourselves.. HENRY and MARY, entwined in one another's arms, as the sun Several hours later:
M	TAFFORD	Good morning. S TAFFORD jumps to his feet. Waking rapidly..
M	STAFFORD	I have orders to bring you to your father.
F	MARY	Well, we'd better not keep him waiting. The DUKE of NORFOLK's dogs are eating breakfast out of bowls by
M	NORFOLK	Well..?
M	NORFOLK	Did he have you?
F	MARY	Yes.
M	NORFOLK	More than once?
M	NORFOLK	You'd better get used to talking about it. Once you sleep with the king, it's not a private matter any more.
F	MARY	Yes. More than once.
M	NORFOLK	So he was satisfied?
F	MARY	I believe so, Uncle.
M	NORFOLK	ood. This is where our work begins. It's one thing to catch the king. Quite another to keep him.
M	NORFOLK	I want you to keep her spotless, hair washed every day. She must read all the latest books and be able to venture and defend an interesting opinion. She must know her music, must be energetic and entertaining - in company and in bed. That's how he likes his women. And if ever she's in any doubt as to how to conduct herself, or what to do next - she should simply watch the Queen. That woman kept him from straying for eleven years. And the effort almost killed her. `Slap', HENRY spreads out a huge architect's drawing of a
M	HENRY	The biggest warship in the fleet. Thirty- two guns and two hundred feet long, and with your permission Thomas.. ..I'd like to name her after your daughter. The "Mary Boleyn".
M	SIR THOMAS	Majesty! I'm...I'm speechless..
M	HENRY	onsense. She's an angel. It's the least she deserves. And if there's anything else I can do for YOU, my friend..as an expression of my gratitude..let me know. S
M	SIR THOMAS	s it happens..there is one thing.
M	HENRY	Name it.
M	SIR THOMAS	ur son, George. He's of an age now..
M	HENRY	You want me to make him a match?
M	SIR THOMAS	Yes, your Majesty.
M	HENRY	Do you have anyone in mind?
M	SIR THOMAS	There is one lady, Sir..
M	HENRY	Go on..
M	SIR THOMAS	Who I fear is too high-born for us. And following the unfortunate matter between Anne and Henry Percy, I didn't want my children to overreach themselves again..
M	HENRY	verreach themselves?
M	HENRY	One is currently in the King's bed. If they are good enough for me, I suggest they're good enough for anyone else. So.. Who is it? Jane Parker..? GEORGE BOLEYN, visibly shocked and distressed, stands in front
M	EORGE	I beg you, Father. No.
M	SIR THOMAS	She's well connected, her father is cousin to the King. And there's money, too.
M	GEORGE	But must I actually...marry her?
M	SIR THOMAS	thought you had ambitions for this family. G EORGE I do.
M	SIR THOMAS	And that you wish to make a contribution yourself. Not just stand back and watch your sisters.
M	SIR THOMAS	Then my advice would be to start behaving like a man. A real man. Do I make myself clear?
M	GEORGE	Yes, Sir. MUSICIANS play. We're at GEORGE's wedding. Attended by the KING
M	SIR THOMAS	For God's sake, it's the wedding of our youngest child attended by the King of England and the greatest Lords in the Land. Would a smile be too much to ask?
M	LADY ELIZABETH	What's to smile about? I'm a mother with one child on his wedding day looking like he's been condemned to death.
M	LADY ELIZABETH	Another banished abroad, in disgrace. And a third whoring in public with an adulterer.
M	SIR THOMAS	For the moment she's happy.
M	LADY ELIZABETH	But will she be happy when he leaves her? Because you know that's how it will end.
M	SIR THOMAS	Only God knows how anything will end.
M	LADY ELIZABETH	God..? He turned his back on all this a long time ago.
M	WILLIAM	You're in love with him, aren't you?
F	MARY	illiam, you're drunk.
M	WILLIAM	How is it? With him?
F	MARY	He pleases me. Is that what you want to hear?
M	WILLIAM	What does he do to you? Tell me. I want to know..
M	WILLIAM	I know you look at me with contempt. But I had no choice. Your father insisted I stand aside. What was I expected to do?
F	MARY	Say `no', husband. That was all you had to do. HENRY and MARY make love. Two people giving everything of ...that she has fallen in love. The sound of groaning. Wretching. Shooting through a half-open
M	P	resently, she emerges from the bathroom. White-faced. Her hands SIR THOMAS BOLEYN and the DUKE of NORFOLK stare at MARY. Also
M	SIR THOMAS	Are you certain?
F	MARY	Yes.
M	SIR THOMAS	n that case...I suppose...someone should tell the King. Shooting through a half-open door..
M	SIR THOMAS (O.S.)	Keep them shut...still shut.. A blindfolded MARY is led through doors by SIR THOMAS..into a
M	SIR THOMAS	Now open!
M	SIR THOMAS	There's more. Thanks to you, I am to become an Earl. Your brother a Viscount.
M	SIR THOMAS (cont'd)	In addition, we have received a number of new grants and estates. So our debts are paid off.
M	LADY ELIZABETH	Just be aware. These `gifts', this `favour' can go as swiftly as it comes. These rooms belonged to the Duke of Buckingham. Once the King's closest friend. Now his head rots on a spike..
M	SIR THOMAS	Because he committed treason.
M	ADY ELIZABETH	But what is `treason'? It's anything the King or his lawyers decide it to be. Anything that offends him, or causes him displeasure. And can you assure me we'll never do that?
M	SIR THOMAS	Pay her no heed.. MARY wakes up. She gets out of bed. She goes to the window and MARY lies on the bed being examined by several PHYSICIANS. SIR
M	PHYSICIAN	Happily, the baby lives. She's not miscarried. S SIR THOMAS's face. Overcome with relief..
M	PHYSICIAN	But the placenta is weak. For the sake of the child..
M	PHYSICIAN	She must begin her lying-in immediately.
F	MARY	What?
F	MARY	But I'm only three months.. Darkness. The KING stands at the foot of MARY's bed. He is
M	HENRY	ou poor girl. All alone in here. But the time will fly by.
F	MARY	Will it? It's six months?
M	HENRY	I know. But the most important thing is a healthy child. I'll come and see you as often as I can. I promise. H ENRY kisses MARY, then goes. An archery competition is in progress. But HENRY pays no The KING is visiting MARY. He sits by her bed. They hold hands
M	NORFOLK	For the moment he's still visiting Mary. But for how long? The Queen will soon have his head spinning with pretty little Spanish things. Not to mention the Seymours with that girl of theirs. What we need is someone from OUR family who will keep the King focused on Mary, reminding him of her while she is absent.
M	NORFOLK	What? Speak..
M	SIR THOMAS	It's just...I was going to suggest Anne.
M	NORFOLK	You couldn't control that girl last time. What makes you think it would be any different now?
M	SIR THOMAS	I've had favourable reports from the Dowager Queen in France. It seems she is quite changed. MARY sits up. Her eyes widen in horror..
F	MARY	Why?
M	GEORGE	I suppose they felt three years of exile was punishment enough.
F	MARY	But the King visits me every day. There's no need for her. Or anyone else.
M	GEORGE	They just want to protect you. Leave nothing to chance.
F	MARY	But in who's interests do they imagine Anne will act? Certainly not mine. Why DO they make this room such a dungeon? Does it really need to be this dark?
M	GEORGE	Don't worry. She's had three years to forgive you. And she's not going to risk being sent away again. She'll do as she's told, I'm sure. Besides, the most important thing is..
