M	WORKER	...it's just on the corner. You should come along. They're almost there.
M	DRIVER	There's something on the tracks up here! FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 49.
F	RACHEL	Well, maybe I'll see you there? I finish in half an hour. Why don't you go and get me a drink ready?
M	WORKER	Half an hour then. Stephan and David turn back to the van.
M	WORKER	What was that...? FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 50.
M	DAVID	Fuck.
F	RACHEL	I think it came from over here?
M	WORKER	No, it was one of those...
M	BORDER GUARD (O.S.)	Stay where you are!
M	BORDER GUARD	There's nothing there. Get moving now!
M	FIRST GUARD	What are you doing here?
F	RACHEL	I work here. I'm on a break.
M	FIRST GUARD	Show me your papers, both of you.
M	STEPHAN	We have to go!
M	STEPHAN	We can make it. Help me with him...
M	FIRST GUARD	You can go.
M	STEPHAN	We're going! Now! FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 52.
M	DAVID	Not without her.
M	SECOND GUARD	Hey! Over here! Another guard hits an ALARM. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 53.
M	STEPHAN	Down! FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 54.
M	STEPHAN	Is he dead? (Beat) Is he dead?
F	RACHEL	Who?
M	STEPHAN	The Guard! The one who saw your face! Is he dead? RACHEL No.
M	STEPHAN	How did he come round? How the fuck did he come round? You gave him the full injection?
M	STEPHAN	Did you give him the...
F	RACHEL	I don't know! I thought I... FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 55.
M	STEPHAN	Jesus Christ!
M	STEPHAN	We could have gone!
M	DAVID	It's not over.
M	STEPHEN	We could have fucking...!
M	DAVID	WE STILL HAVE HIM! IT'S NOT OVER! We still have him. A key scrapes and Rachel turns to the door as Stephan and
F	RACHEL	What did he say?
F	RACHEL	You made contact?
F	RACHEL	What did he say? FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 56.
M	DAVID	It's going to take time. They need to open up a new route, they need to find political help. Maybe the Americans. Two weeks... maybe three.
M	DAVID	We work four shifts guarding him. We feed him at the end of each shift. We never leave him alone.
M	STEPHAN	And you're compromised. You don't leave the fucking house.
M	DAVID	We can do this. We just need to stay focussed.
M	VOGEL	.....Fucking assholes! Fucking pig shit food! Fuck you! Fuck you! Fuck... FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 57.
M	DAVID	At this rate he's going to starve himself to death before we can get him back.
M	VOGEL	My wife.
M	VOGEL (CONT'D)	Is she hurt? Is she alright?
M	VOGEL (CONT'D)	Please? Tell me she's alright.
M	STEPHAN	You can't talk to him.
F	RACHEL	I didn't say anything.
M	STEPHAN	You can't listen to him.
F	RACHEL	I know. I just...
M	STEPHAN	I'm not angry -
M	STEPHAN (CONT'D)	- I'm just telling you - we don't talk to him. We don't listen to him. He isn't there. He isn't a human being. He...
M	STEPHAN (CONT'D)	We have a date. Ten days time. The Americans are going to help.
F	RACHEL	Good. Rachel walks out of the bathroom and into her bedroom, for
M	STEPHAN	Fuck!
M	VOGEL	Why don't you just kill me now?
M	VOGEL (CONT'D)	How can you keep me waiting to die like this!
M	VOGEL	I know what you want. You want to hand me over to the others, let there be some fucking sham of a trial. Then, when they kill me, you can tell yourself that there was no blood on your hands. But that isn't true. There will be blood on your hands. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 61.
M	VOGEL (CONT'D)	You will be my murderer! You fucking hypocrite. You fucking...
M	VOGEL (CONT'D)	Yes. Do it. You want to do it...
M	VOGEL (CONT'D)	That's right. I'd forgotten. You Jews never knew how to kill. Only how to die. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 62.
M	VOGEL	I was dreaming about my wife.
M	VOGEL (CONT'D)	One of the great regrets of my life is that we were unable to have children. My wife would have made a wonderful mother.
M	VOGEL (CONT'D)	It's a great blessing. Rachel stares at him.
M	VOGEL (CONT'D)	You should try lemons. For the morning sickness.
M	VOGEL (CONT'D)	They say it helps.
M	VOGEL (CONT'D)	What's your name? (Beat) Sarah? You Jews stay close to your roots, don't you? It's a good thing. Very good. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 63.
M	VOGEL (CONT'D)	I loved the bible as a child. Retribution. Higher justice.
M	VOGEL (CONT'D)	Yes. I understand you perfectly. (Beat) You weren't lying at the clinic when you told me about your mother were you? About her death?
M	VOGEL (CONT'D)	I'm very sorry for your loss. It almost takes her breath away. She tears the tape and
M	DAVID	What happened? What's the matter?
F	RACHEL	Nothing. He...nothing.
M	RACHEL (CONT'D)	He can understand us.
M	DAVID	What?
F	RACHEL	He can understand every word we're saying. He just spoke to me. SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 64.
M	DAVID	It's alright. It's alright. It's nearly over.
F	RACHEL	Why didn't you go? At the station. You could have got away. Why didn't you? There is a sudden scratch of a key at the front door and,
M	RACHEL (CONT'D)	What did they say?
M	DAVID	Stephan? STEPHAN It's not happening.
M	DAVID	What the fuck does that mean?
M	STEPHAN	The Americans have pulled out. (To Rachel) Has he been fed?
M	DAVID	So...so what does that mean?
F	RACHEL	Oh God... SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 65.
M	STEPHAN	Did you feed him?
M	DAVID	What does that mean? What's the plan now?
F	RACHEL	We just need to get him to the airfield, there must be some other way, some...
M	STEPHAN	I said has he...? DAVID I'm asking you...
M	STEPHAN	I'm talking to her! Supposedly it's her shift now, but instead be doing she's out here with you! fucking question: Did you feed him?
F	RACHEL	YES! I fed him!
M	STEPHAN	There's no plan. There's no fucking plan. They said the operation is being "re- evaluated."
M	STEPHAN	You know what that means? They're going to cut us loose. SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 66.
M	STEPHAN	It's a fucking mess and they're backing away from it quickly as they can. No.
M	STEPHAN	It's happening. I can feel it.
F	RACHEL	They can't just leave us!
M	STEPHAN	Yes they can! Because we fucked it all up! We fucked it all up and now we're on our own!
M	DAVID	Were you followed? Could you have been...?
F	RACHEL	Stephan? Stephan is hurriedly screwing the SILENCER onto the GUN.
M	RACHEL (CONT'D)	Stephan! What are you doing?
M	STEPHAN	If it's them, he dies. SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 67.
M	STEPHAN (CONT'D)	Move.
M	DAVID	You're not doing this.
M	STEPHAN	He's not getting away from me.
M	DAVID	This isn't the mission.
M	STEPHAN	I decide what the mission is! If I say he dies, he dies.
M	DAVID	We're finishing this mission. We're taking him back.
M	STEPHAN	Get out of the way!
M	STEPHAN	Rachel. Rachel! The two men stand frozen, listening. Vogel lies, breathing
F	RACHEL	It was the lady from the bottom apartment. She invited us to her New Year's Eve party. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 68. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 69.
M	DAVID	What are you doing?
M	STEPHAN	It's your shift.
M	DAVID	Did you know about this?
F	RACHEL	About what?
M	DAVID	His mouth's taped. You want him to suffocate?
M	STEPHAN	I was sick of seeing his face. Go back in. DAVID Don't do that again.
M	STEPHAN	You don't give orders David. It's your shift now so you can go back in there...
F	RACHEL	Stop it! FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 70.
M	DAVID	We're not animals. Just remember what we are. Remember what we're not. DAVID What are you doing?
F	RACHEL	I have to get out.
M	DAVID	Rachel... RACHEL Get out of my way, please. I'm just going to go out for a few minutes. That's all I want to do.
M	DAVID	She wants to go out.
F	RACHEL	No one will see me. Tell him, David. I just want to walk. I just want to get some...air. Please. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 71.
M	STEPHAN	Don't be stupid.
F	RACHEL	GET OFF ME!
M	VOGEL	Thank you. David.
M	David doesn't react.	Vogel hums a tune to himself in between spoonfuls, watching David and Stephan and Rachel...
M	VOGEL (CONT'D)	If I had a choice I'd prefer Rachel to feed me. So gentle...in another life, the makings of a Nurse, I think...in another life...
M	VOGEL (CONT'D)	How is she today? SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 72.
M	VOGEL (CONT'D)	You should let her get more rest. It's a dangerous time, the first month or two of the pregnancy.
M	VOGEL (CONT'D)	You didn't know?
M	VOGEL (CONT'D)	You're not the father then? (Beat)I thought it would be you. I thought...I don't know. The way you look at her. The way she looks at you...
M	VOGEL (CONT'D)	Women can be like that, they like to make you dance first, I remember. (As though to himself) So, she chose the other one...?
M	VOGEL (CONT'D)	That must be hard, watching them together, right in front of you. And you not saying a word. Like the Poet says - "Great souls suffer in silence." I wouldn't have taken Stephan as a family man. Too ambitious, too...? Whereas you? David, I see you with children...
M	DAVID	Shut up.
M	VOGEL	I am expressing my sympathy. For your suffering.
M	DAVID	What does a monster like you know about suffering? SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 73.
M	VOGEL	I'm a doctor, David.
M	DAVID	A doctor. (beat)You blind children trying to change the colour of their eyes. You inject people with petrol. You...you replace people's hands and legs and you watch as they...
M	DAVID (CONT'D)	This isn't medicine. This is disease. This is sickness. VOGEL So we were all insane? Is that the answer?
M	DAVID	There's no answer. I'm not looking for an answer. I'm not looking for...
M	VOGEL	You're trembling.
M	VOGEL (CONT'D)	It's strange. Here I am - the victim, kidnapped, bound, soon to be murdered, but I think you are the one that is afraid, David. (Beat) Afraid of the monster.
M	VOGEL (CONT'D)	Boo. Yes. Do you know why it was easy to exterminate you people? Your weakness. I saw it. Every day I saw it. Every one of them, thinking only of how to avoid being flogged, or kicked, or killed. Only thinking of themselves. Why do you think it only took four soldiers to lead a thousand people to the gas chambers? Entire families? Because not one, out of thousands, had the courage to resist, the courage to be the first to fall. Not one would sacrifice himself. Even when we took their children from them. I knew then that you people had no right to live, no right to...
M	STEPHAN	Out. We're going out. FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 75.
M	STEPHAN (CONT'D)	Are you going to be alright?
M	VOGEL	Thank you...
M	STEPHAN	Nothing. Not a trace. Nothing at all. SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 78.
M	STEPHAN (CONT'D)	He might go to the house, might try and get a message to the wife...
M	DAVID	He's not going back to the house. He's gone. Fifteen years, it took them to find him. And he's gone. And no-one's going to find him again.
M	STEPHAN	So we what? We...are you going to make the phone call? Are you going to tell them how he got a fucking piece of broken bowl? Wonderful. But don't try and take me down with you. I've done nothing wrong. Remember that!
M	STEPHAN (CONT'D)	This can't happen! This is never going to go away.
F	RACHEL	I take responsibility. It was my shift. DAVID This happened because of me. I let him go. And no-one's ever going to find him again.
M	STEPHAN	No-one's ever going to find him again.
M	STEPHAN (CONT'D)	What if he didn't escape? SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 79.
F	RACHEL	What are you talking about?
M	STEPHAN	Only four people know what happened in this room. Us, and him. And he's not talking. No one will ever hear from him again.
F	RACHEL	No. happened here.
F	RACHEL	He escaped. STEPHAN That's the truth. But that doesn't have to be the truth we take home. The truth can be anything we want it to be. The truth is Vogel tried to escape, you struggled with him and got hurt. The truth is, seconds before he got away, Rachel got the gun and shot him. The truth is we got rid of him.... got rid of the body... got rid of every trace of the Surgeon of Birkenau.
F	RACHEL	We can't lie about this!
M	STEPHAN	No, you know what? We have to. We have to! This is...this isn't about us. This is about Israel. This is a national humiliation! We can't be seen to fail. And in the end, Vogel rots away his life in some jungle, looking over his shoulder, waiting for the bullet...? Who's to say...? Maybe that's a worse fate. Maybe that's...The important thing is justice... justice is seen to be done! SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 80.
M	DAVID	He's gone. What does it matter?(Beat) He's gone.
M	STEPHAN	He's right. It makes no difference. No difference. All we have to agree is that we never talk about this. No matter what happens, we never tell anyone. The truth stays in this room. Between us. Agreed? Rachel looks at David again, wanting some kind of sign.
M	STEPHAN (CONT'D)	Agreed? Say it. (Silence) I need to hear you say it!
M	STEPHAN (CONT'D)	Say it. Say...
M	DAVID	Agreed. Silence. Rachel closes her eyes. Instead of relief she
F	RACHEL	David...?
M	STEPHAN	Rachel? Say it. It's an oath. Say it.
M	REVELLERS (O.S.)	...vier, drei, zwei, ein! FINAL SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 81.
F	RACHEL	How could this happen? You said he would never speak! You said he'd never...
M	STEPHAN	We don't know it's him.
F	RACHEL	Oh God! Oh God!
M	STEPHAN	If you read it...
F	RACHEL	He's alive! He's in the Ukraine! What else is there to read? STEPHAN This is a little internet story. reading)..."a psychiatric patient claiming to be the Surgeon of Birkenau..." Some crazy old man. No-one is paying this any attention. Yet.
F	RACHEL	How did you find it?
M	STEPHAN	David comes back after all this time, I want to know why. I had his apartment searched. This was on his computer... SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 81A. He didn't say anything to you last night..? Rachel..?
F	RACHEL	No! SHOOTING SCRIPT WITH PINK AMENDMENTS - 26.03.09 82.
M	RACHEL (CONT'D)	Why would he do this..?
M	STEPHAN	Because he couldn't handle it. I told him we had to deal with it and he couldn't handle it. He thought it was all going to come out and he panicked...
F	RACHEL	Deal with it? (Beat) What does that mean? Deal with it? What did you tell him to do?
M	STEPHAN	I told him to find Vogel. I told him to finish it.
