M	CHARACTER	DIALOGUE
M	CAMERA TRACKING WITH ASH 78	shackled alongside other prisoners, is prodded inside the castle SHEILA a striking, blonde haired maiden, rushes into frame. She M'Lord Arthur! Where is my brother? Did he not ride with you? ARTHUR Eye. And fought valiantly. But last night fell in battle to Duke Henry's men. SHEILA Her face does not immediately register the grief. She attempts She flushes with anger and races up to him. She spits and kicks SHEILA Foul thing! A pox on your throat! Thou art a Murderer! A black Murderer! VILLAGE WOMEN 80 restrain her. SHEILA cries as the Village Women attempt to soothe her. VILLAGE WOMAN #1 May you be consoled by their suffering in the pit. THE PROCESSION, ASH AND THE FOUR OTHER PRISONERS 81 halt. Iron keys rattle. The shackles are unlocked. Ash and the swordpoint towards a circular iron grate that sits atop the looks to the jeering villagers that surround the pit, wondering SHEILA 83 stares at him in hatred. THE PRISONER NEXT TO ASH 84 eyes Ash curiously. This is Duke Henry the Red.
M	DUKE HENRY	You sir, are not one of my vassals. Who are you? ASH Who wants to know? DUKE HENRY I am Henry the Red. Duke of Shale. Lord of the Northlands and leader of its people. You ain't leadin' but two things now, pal. Jack and shit. And Jack left town. A STERN FACED ARTHUR AND HIS FOUR LIEUTENANTS 85 address the doomed men: ARTHUR There is an Evil that has awakened in this land. And whilst my people fight for their very souls against it, you, Duke Henry the Red, wage war on us. Your people are no better than the foul corruption that lies in the bowels of that pit! May God have mercy on your souls. TWO OF ARTHUR'S MEN 86 crank a massive wench. Chains tighten and the heavy iron lid FROM THE BOWELS OF THE IRON GRATED PIT 87 a echoed wailing rises up. ASH, HENRY AND THE OTHER PRISONERS 88 stiffen in fear. AN OLD WOMAN AMONGST THE JEERING CROWD 89 OLD WOMAN Aye. Into the pit with the bloodthirsty sons of whores! She jams a meat pie into her mouth and cheers excitedly as HENRY'S WARRIOR #1 90 as he's thrown down into the pit. He disappears into the blackness. CAMERA PANS AND HALTS CLOSE ON ASH 91 watching with disbelief. We hear the warrior's echoed cry of CLOSE ON THE EDGE OF THE PIT 92 looking down into the blackness we hear: I beg of you... by all that's holy! Lower a rope! Lower... Oh, for the love of god! no! NO!!! AIIIIIiiieee! The sound of ripping and scratching. The SHRIEK of terror is A GEYSER OF BLOOD erupts upward from the pit. Then silence. ASH 93 There! He's escaping! ASH'S TERRIFIED GAZE jerks from the pit to... TRACKING SHOT - HENRY'S WARRIOR #2 94 making a break for it! He's past the guards, heading for the open THE TOWER ARCHERS 95 spot him and fire arrows. ANGLE ON 96 PING! PING! They bounce off the Warrior's armor. He's makes it to the open drawbridge when... ARTHUR 97 pulls back a iron arrow in his crossbow. ZING! He lets it fly. PAN HALTS ON HENRY'S WARRIOR #2 98 The iron arrow punctures the Warrior's armor, pegging him to THE CROWD 99 Cheers. They turn their attention to the remaining prisoners: ASH 100 turns to Arthur and in a desperate, cowardly plea: ASH Hey, I never even saw these assholes before.. He spins to Duke Henry the Red. You gotta tell 'em you don't know me. We never met. Tell him. HENRY I do not believe that he shall listen. THE WARRIORS 101 grab Ash and shove him into the pit. ASH 102 tumbles down into the pit. He lands in a STEAMING pool of foul UNDERGROUND CAVERNS disappear into the blackness. Nothing. Just the mist rising from the water. ASH 106 shifts his glance again. A SHADOW 107 rounds a corner and disappears from sight. ASH 108 doesn't notice the misty water behind him beginning to stir. spins... but there's nothing there. As he turns back around, he is confronted by... A FEMALE EVIL DEAD It's rotted corpse rockets up from the water inches from Ash's CLOSER 110 Putrid water drains from it's empty eye sockets and mouth. It ASH SCREAM 111 and backs against the steep rock wall of the pit. He tries to THE DEADITE'S HAND 112 clutches Ash's ankle and yanks him back down. DOWN ANGLE ON ASH 113 He falls away from the wall, his arms flailing. hoot and cheer for Ash to be devoured. THE PIT - THE DEADITE 115 grabs Ash, and begins hammering him with her rotted fists.
M	ABOVE THE PIT - SHEILA 116	shouts for Ash's death. THE PIT - ASH'S FACE 117 The Deadite's fist enters frame, slugging Ash. LONG SHOT - ASH 118 is knocked back into a shallow pool of steaming water. races toward Ash, leaps into the air and comes down with a ASH 120 cries out in pain. ASH'S LEGS 121 cross to form a scissor lock around the Deadite's throat. He ABOVE THE PIT - WISEMAN JOHN 122 rides into the castle, dismounts and pushes through the crowd THE DEADITE 123 grabs Ash by the throat. THE PIT - A BLOODIED ASH 124 is thrown against the rock wall of the pit. THE DEADITE 125 advances. ABOVE THE PIT - WISEMAN JOHN 126 shouts down at Ash. THE PIT - ASH 127 trying to hear what the Wiseman is saying. His head jolts backward, barely avoiding the beast's wild swing. Ash squints to discern Wiseman John throwing something down to him: an THE CHAINSAW - SLOW MOTION 128 tumbling downward. Blinding beams of sunlight bouncing off its ASH - SLOW MOTION 129 summons his strength and leaps upward. LOW ANGLE - LOOKING UP - THE CHAINSAW - SLOW MOTION 130 HIGH ANGLE- ASH 131 ascending, his teeth gritted, every muscle straining, he soars LONG SHOT - SLOW MOTION 132 Ash rising up through frame to meet the falling saw. ASH'S STUMP 133 snags the chainsaw, locking in onto his wrist bracket.CLICK! He lands on his feet, in the path of the approaching beast.
M	ASH	Come on, you blasted piece of-- He thrusts out his chainsaw arm, yanking the starter cord and... ABOVE THE PIT - THE WARRIOR AND VILLAGERS 135 gasp at the ROAR of the chainsaw. Blue exhaust billows up from THE PIT - LOW ANGLE - THE DEADITE 136 lunges at Ash. DEADITE HAND MEETS SAW 137 ASH 138 is splattered with black bile. THE DEADITE'S SEVERED HAND 139 flies upward, past the face of the bewildered beast. as it ascends, Ash and the Deadite grow smaller below. flies up into frame and latches onto the face of a drunken raises the chainsaw blade and neatly bisects the falling deadite CAMERA MOUNTED ON ASH 143 Ash decapitates the beast. ABOVE THE PIT - THE WARRIORS AND VILLAGERS 144 stop cheering from the Deadite. They're starting to like this guy's guts and style. THE LAST REMNANTS 145 of the beast sink beneath the murky waters of the pit. ASH 146 climbs the steep wall of the pit when a SECOND DEADITE emerges ASH 147 slams the butt end of the chainsaw into the beast, knocking it ABOVE THE PIT - THE VILLAGERS 148 gasp as... THUMP! ASH'S CHAINSAW ARM 149 comes up, over the edge of the pit. Followed by... THUMP! Ash's Ash tuns to the crowd, his list clenched. ASH All right now. Who wants to be next? Who wants some. GOLD TOOTH 150 look at Ash stupidly. Ash shoves him.
M	ASH	You want some more? Huh?! Gold Tooth and the others give him a wide berth. Ash calls out ASH Now climb on those horses and get out of here. HENRY AND HIS TWO WARRIORS 151 quickly mount horses. ARTHUR Nay. Henry is my prisoners. He-- ASH 152 slaps Henry's horse. ASH GIDDYUP NOW!! HYAAAH! THE STUNNED CROWD 153 parts allowing... HENRY AND HIS WARRIORS 154 to gallop off toward the open drawbridge and freedom. ARTHUR 155 stares at Ash with hatred.
M	ARTHUR	For that, I shall see you dead. ASH 156 removes his sawed off shotgun from Wiseman John's horse and ASH This is my boomstick. It's a twelve gauge, double barreled Remington pump. Next one of you primitives touch me... ASH SPINS, 157 pointing the barrel just past Arthur. He, but no one else, has on the forgotten chain. The crowds gasp is cut short by....BLAMMITY-BLAM! ANGLE ON 158 BLAMMITY-BLAM! The second shot blows the beast into a backflip, sending it THE SOUND OF THE GUNBLAST 159 echoes off the mountains like distant thunder. SHEILA, THE WISEMAN, ARTHUR AND THE CROWD 160 look to Ash in reverence.
M	ASH 161	twirls the shotgun about western style: WHOOSH, WHOOSH, WHOOSH... and holsters it.
M	ASH	Bring me your hoo do man. fly from a barren tree. SOMETHING MOVES IN THE DARKNESS 163 It prowls, skimming the surface of the ground, moving swiftly A massive grouping of freestanding rectangular stones, each CLOSE UP - ASH opens his mouth to allow a spoonful of food to enter. No sooner ASH AND SHEILA 166 sits across the flames from Arthur and his men. She bandages SHEILA 167 is dresses in a revealing tunic. She looks good. SHEILA I pray thee to forgive me. I believed thee one of Henry's men. She touches Ash's hand. Ash turns away
M	ASH	First you wanta kill me, now ya wanna kiss me. He spits out a mouthful of grape seeds.
M	ASH	Lady, just leave me alone.
F	SHEILA	I'm sorry m'lord. Please understand... T'is a cruel time for us. The Wisemen say you are the promised one. Our only hope against the darkness that has descended on this land.
